star_name|Vmag|Jmag|Tmag|Gmag|d|SpT|T_eff_st|logL|R_st|M_st|age|binary
TIC 232538898|9.81|7.869|8.765|9.40115451812744|39.31368637084961|K2|4733.117256093468|-0.6265316936226357|0.7229233805799289|0.741359293460846|11.596189498901367|1
TIC 141864507|11.289|8.935|10.05|10.841941833496094|49.680137634277344|K7V|4125.956045215879|-0.883916824829424|0.7073673959392728|0.64|null|0
TIC 272785770|11.975|8.593|10.009|11.129169464111328|25.598175048828125|M2.5Ve|3534.0|-1.4735410457285183|0.4890452349005731|0.4872106372835748|null|0
TIC 1102509412|null|null|9.902|10.39694118499756|29.550613403320312|null|null|null|null|null|null|1
TIC 230136637|11.21|8.371|9.604|10.336671829223633|34.75372314453125|M0|4216.0|-1.0144412119494737|0.5829493662002734|0.622|null|0
TIC 356735146|11.785|8.749|10.041|11.08734130859375|26.89402198791504|M1.5V|3680.0|-1.424717564536489|0.4770877057720338|0.4751433170026807|null|0
TIC 233196602|9.171|7.101|8.049|8.7306547164917|24.14453125|K5|4549.9760038012555|-0.7547280669441941|0.674948130747028|0.7009738683700562|13.003912925720217|1
TIC 441792834|11.3|8.736|9.885|10.68887710571289|39.709110260009766|K5|4079.881928207208|-1.0050750961123387|0.6292451939963816|0.6239665746688843|null|0
TIC 141874552|11.732|8.648|9.922|10.93659496307373|28.748170852661133|M1.0V|3732.0|-1.3221270171863937|0.522042506386266|0.5194868648642961|null|0
TIC 141862887|11.9|8.612|9.939|10.983049392700195|31.895275115966797|M1.5V|3675.0|-1.2717880689983694|0.5704845976275618|0.563675826425558|null|0
TIC 141816993|12.545|8.733|10.249|11.816259384155272|21.605484008789062|M3.5Ve|3392.0|-2.073987235574511|0.2659177576209958|0.4076992166464299|null|1
TIC 224288693|10.021|7.569|8.693|9.478558540344238|26.70351219177246|K5V|4213.0|-0.8993523681245834|0.6664898540120991|0.65|null|0
TIC 224297979|11.528|9.268|10.343|11.104488372802734|49.66316986083984|M0.21|4232.2|-1.0158925128858831|0.5775293004626063|0.66|null|0
TIC 368787704|12.595|9.358|10.678|11.724308967590332|38.30763244628906|null|3668.0|-1.3769194454242393|0.5073810795123254|0.5050794134125653|null|0
TIC 21598129|12.293|9.033|10.4|11.466632843017578|34.502567291259766|M|3637.0|-1.3678835874053574|0.5214639007767534|0.5182532086512945|null|0
TIC 376688975|11.983|8.784|10.085|11.11401653289795|29.472124099731445|M1.0V|3693.0|-1.367409622421753|0.5060450934273315|0.505020424835055|null|0
TIC 389871406|11.419|8.857|9.997|10.789929389953612|38.65739059448242|K2V|4108.54997863592|-1.0764687413771552|0.5715327553594679|0.64|null|0
TIC 17654846|9.305|7.842|8.579|9.086783409118652|46.26127243041992|G5V|5294.3|-0.4086437220890482|0.7425294618440275|0.91|null|0
TIC 17740827|9.31|7.533|8.399|9.02938747406006|41.44621658325195|G6V|4835.109525738899|-0.4445997503268559|0.8541617848027955|0.78|null|1
TIC 17665863|12.501|9.267|10.593|11.660297393798828|36.45208740234375|null|3643.0|-1.3903795241476375|0.5064592882092568|0.5039908156214665|null|0
TIC 22016972|12.962|9.033|10.583|11.800873756408691|26.397659301757812|M3.5V|3387.0|-1.650835219067657|0.4341148497823473|0.4295679870254064|null|0
TIC 136952295|11.36|8.814|9.978|10.751143455505373|44.061241149902344|K6V|4189.531429965679|-0.9677836854894064|0.622916588404838|0.6504255533218384|11.014901161193848|1
TIC 17655109|11.418|8.505|9.736|10.712550163269045|33.23454284667969|M0V|3815.0|-1.1539631060365152|0.6062922365858415|0.593651397930107|null|1
TIC 10202698|11.59|8.868|10.028|10.948472023010254|39.27622985839844|K8V|3944.0|-1.09971231751404|0.6038411054506228|0.5912479891300588|null|0
TIC 18905408|12.137|8.873|10.198|11.25031852722168|25.95464134216309|M1.5V|3655.0|-1.4937022143576015|0.4467111318883296|0.4427108410856733|null|0
TIC 9462150|12.365|9.154|10.429|11.460567474365234|29.07122230529785|null|3700.0|-1.48743825542659|0.4390662639653371|0.4349805215685321|null|0
TIC 445831895|11.96|8.607|9.954|11.01282787322998|26.92312240600586|M1.5V|3647.0|-1.3931066091732232|0.5037647944855397|0.5014346888353112|null|0
TIC 39176261|9.338|7.732|8.543|9.12777328491211|40.82001876831055|G9V|4975.0|-0.5089845812750292|0.7491593152821358|0.7635318636894226|null|0
TIC 10200577|12.822|9.473|10.848|11.93244743347168|37.31441116333008|null|3599.0|-1.460594089942316|0.4786211727411997|0.4770999000744912|null|0
TIC 10201961|12.072|9.14|10.328|11.271944999694824|46.247222900390625|M1e|3895.0|-1.1029276700773676|0.6168419278038773|0.6026626826237035|null|0
TIC 458445817|10.05|8.252|9.114|9.738423347473145|48.016021728515625|K0V|4764.8|-0.5892582431928367|0.7446190984916832|0.7512152194976807|11.431795120239258|0
TIC 115920948|12.42|8.118|9.777|11.051432609558104|14.310104370117188|M4.0Ve|3286.0|-1.822783351669912|0.3783779769061274|0.3668359746951253|null|1
TIC 321454609|11.68|8.879|10.086|11.010809898376465|35.263492584228516|K7.5V|3922.0|-1.1915823127952978|0.5493464340990221|0.5443290196136324|null|0
TIC 75586178|12.227|9.331|10.563|11.521858215332031|42.629581451416016|null|3848.0|-1.2373683025402145|0.5413752120444227|0.5373211060151405|null|0
TIC 18906490|12.927|8.786|10.494|11.63657283782959|23.48760223388672|M3.5V|3114.0|-2.415823615288671|0.2128646871086518|0.4278511549736707|null|1
TIC 9455086|11.313|8.121|9.46|10.818378448486328|28.644088745117188|M1V|3646.0|-1.3208262411775271|0.5477800301934469|0.5983854288012805|null|1
TIC 10220742|11.76|9.057|10.197|11.010008811950684|47.7104606628418|K5V|4063.6571202165264|-0.9696496864528692|0.6606838471795115|0.63|null|0
TIC 4749832|10.51|7.96|9.134|9.948186874389648|40.334449768066406|K5V|3976.6|-0.6653500804371874|0.9793857669092152|0.7189423548758416|null|0
TIC 17668753|10.1|8.033|8.998|9.67430591583252|39.332420349121094|K2V|4565.331650054985|-0.7108233058291393|0.7051740578329514|0.7273327708244324|8.514313697814941|0
TIC 168747453|10.251|7.389|8.597|9.53587245941162|19.423442840576172|M0Vp|3899.0|-1.1508984344472064|0.5825013782027169|0.5735082025298298|null|1
TIC 458453613|12.75|8.599|10.205|11.465749740600586|17.247900009155273|M3.5V|3303.0|-2.1179827090368386|0.2665901769626677|0.3443911336576934|null|0
TIC 288487378|10.96|8.643|9.724|10.490233421325684|42.05290222167969|K4|4224.4879561116195|-0.9122719217049956|0.6530832291099726|0.66|null|1
TIC 393911144|9.92|7.778|8.807|9.510388374328612|37.687992095947266|null|4480.1|-0.6621421266336166|0.7744727927736988|0.7163650393486023|13.312335014343262|0
TIC 393946386|11.934|9.204|10.352|11.255512237548828|45.271087646484375|M0e|3963.0|-1.0998236143529296|0.5979883084800763|0.5864307452714013|null|0
TIC 393944916|10.97|8.693|9.805|10.575509071350098|44.86241912841797|K5|4393.5|-0.9270446550132304|0.5936207261777328|0.69|null|0
TIC 458453288|11.941|9.277|10.465|11.403770446777344|45.950340270996094|null|3893.0|-1.152210913039098|0.5834160611884762|0.5743824867474285|null|1
TIC 458452740|10.24|7.054|8.367|9.407464981079102|13.363640785217283|M1.0V|3699.0|-1.3779451772629614|0.498323529161826|0.4963067051842308|null|1
TIC 393980280|10.03|7.869|8.874|9.599628448486328|35.29888916015625|K5V|4387.119111654061|-0.7430859639039773|0.7357847990849634|0.68|null|0
TIC 168707044|11.848|8.014|9.539|10.730904579162598|16.954605102539062|M3V|3435.0|-1.6302993359150106|0.4321649030621254|0.4274065051269795|null|0
TIC 158002900|12.161|9.254|10.458|11.410578727722168|42.705936431884766|null|3857.0|-1.1996420881600072|0.5627717946060664|0.5563205460774315|null|0
TIC 165916576|10.52|7.401|8.667|9.772202491760254|17.782421112060547|M0V+M4/5V|2899.0|-1.3288327898760155|0.8584990505542265|0.551792942342974|null|1
TIC 310363348|11.33|8.704|9.898|10.72251033782959|39.433406829833984|K4|3916.3|-0.9780178032641472|0.7045175853780954|0.6057062843001355|null|0
TIC 198151136|10.26|6.264|8.198|9.16138744354248|11.166309356689451|M2.5V|3781.862178667042|-1.4093504687806169|0.4597968742904285|0.5686678421497504|null|1
TIC 219040975|10.196|7.836|8.898|9.66426944732666|31.144784927368164|K5|4245.119341439495|-0.8474851171804243|0.6968355175169448|0.66|null|0
TIC 10747553|11.9|9.129|10.319|11.15144157409668|46.80154800415039|K5|4016.956856278429|-1.0297738884787533|0.6309157455521409|0.6243496537208557|12.68350887298584|0
TIC 165732001|9.86|7.459|8.565|9.326212882995604|28.873212814331055|K7V|4261.2155754970945|-0.7816996963520993|0.7459947740759394|0.66|null|0
TIC 5082121|14.512|9.465|10.683|11.65237045288086|44.342620849609375|K5:V|3824.0|-1.253611359605199|0.5380358297053709|0.5352215800165745|null|0
TIC 5081539|8.72|7.257|8.023|8.557652473449707|32.874|K1V|5198.0|-0.4906661299032543|0.7008854261165834|0.8832533650506383|null|0
TIC 330800217|9.451|7.457|8.471|9.119328498840332|33.73549270629883|K4V|4571.0|-0.6201111856116369|0.7808625766105333|0.7655752897262573|3.540907621383667|1
TIC 165916579|13.16|8.872|10.52|11.87261199951172|20.1711|M4.5Ve|3241.0|-1.8563607647254567|0.3742089758966049|0.3621316686149409|null|1
TIC 9454206|11.49|8.989|10.186|11.00950050354004|45.24517822265625|M1V|4158.2|-1.0388826443085968|0.5826403724025265|0.65|null|0
TIC 9429367|10.552|7.851|9.037|9.963774681091309|22.068153381347656|M0V|3941.0|-1.1889589249347576|0.5457079900991046|0.5411009598687241|null|0
TIC 55754318|11.699|8.635|9.914|10.92298698425293|33.615474700927734|M0.5V|3747.0|-1.4367849103564447|0.453829584469374|0.5670249457147492|null|1
TIC 115919534|11.789|9.016|10.212|11.144328117370604|44.60273361206055|K5V|3920.0|-1.0811250104496628|0.6244792402619198|0.6075207906361227|null|0
TIC 272572357|10.32|8.397|9.325|9.982808113098145|49.35329818725586|null|4627.54562807114|-0.6467723366714403|0.7388649365456926|0.7379583716392517|10.921565055847168|0
TIC 154223760|13.36|9.627|10.949|11.993653297424316|43.40582656860352|null|3668.0|-1.371611864891665|0.5104909630433679|0.5080015311091945|null|0
TIC 416591590|12.834|9.287|10.723|11.844083786010742|26.19625473022461|null|3535.0|-1.6797023129669746|0.3854984641140988|0.3752065363119187|null|0
TIC 286946486|10.22|7.794|8.989|9.824379920959473|25.44250106811523|K7|4010.934416408076|-1.026609463631253|0.6351214660516747|0.6174599528312683|10.46341037750244|1
TIC 286924945|12.5|9.308|10.918|11.952905654907228|44.28102493286133|M3|3594.5599164546516|-1.2718151841027123|0.5962846074531803|0.5762815688940209|null|1
TIC 141819864|12.85|9.523|10.891|11.968470573425291|43.63370132446289|null|3612.0|-1.355821982178671|0.5361004483959927|0.5330324833242901|null|0
TIC 165454428|12.473|9.404|10.676|11.682729721069336|45.26259994506836|null|3749.0|-1.252924328296346|0.5602212779089771|0.5546732304439682|null|0
TIC 950459425|12.154|null|10.332|11.321898460388184|34.32969284057617|null|3781.848239364773|-1.298030208075029|0.5226721338857827|0.56|null|1
TIC 155873175|10.747|7.853|9.52|10.395696640014648|34.595664978027344|M0V|3951.2585274316734|-0.9706841790251308|0.6979746716568757|0.6941450726527256|null|1
TIC 159159828|11.78|8.845|10.093|11.075324058532717|33.678924560546875|M1|3796.0|-1.2621916208556818|0.5406353348385953|0.5367338314389111|null|0
TIC 147623810|9.82|7.834|8.795|9.454978942871094|44.232852935791016|K3|4629.160853840683|-0.5310251459276096|0.8435979740886635|0.73|null|0
TIC 159182632|10.63|8.565|9.561|10.26837158203125|46.03289031982422|null|4450.421913166264|-0.7920135414713374|0.6758393950453617|0.69|null|0
TIC 157273292|11.21|8.591|9.756|10.585387229919434|42.33684921264648|K6V|4018.597064770328|-0.8909078083510522|0.7396901155488216|0.63|null|0
TIC 51269322|12.51|8.684|10.136|11.348832130432127|26.8126220703125|M3.5Ve|3398.0|-1.840722680952087|0.3466127669952764|0.4996847394401887|null|0
TIC 157861370|12.16|9.541|10.828|11.698616981506348|47.705928802490234|null|3949.5392828495|-1.2122459504267176|0.5289770059200525|0.5471515558064846|null|0
TIC 354035894|11.61|8.949|10.113|10.919404983520508|47.77751159667969|K7V|4077.8055091436886|-0.9360563682793092|0.6819796947368387|0.64|null|0
TIC 99329312|10.88|8.858|9.817|10.544988632202148|49.1490592956543|K8|4371.846484058589|-0.8306886326876108|0.6698514805612994|0.68|null|0
TIC 154220180|11.12|8.281|9.492|10.437862396240234|28.726049423217773|M0.0V|3875.0|-1.1646732438248055|0.5804604166696409|0.5715119520269973|null|0
TIC 233164080|10.39|8.291|9.286|9.98608112335205|37.032493591308594|K2|4477.034062508836|-0.8728848131088638|0.60845636844415|0.7001875638961792|null|0
TIC 224289449|9.71|6.875|8.085|9.043073654174805|15.241348266601562|K5V|3868.0|-1.1603714921537878|0.5854556046826866|0.5758356486437696|null|1
TIC 55754320|9.22|7.553|8.367|8.95392894744873|33.966896057128906|K5|4972.377801962115|-0.6019067035472835|0.6738621373332419|0.81|null|1
TIC 198106000|9.26|7.066|8.1|8.822416305541992|21.558801651000977|K4V|4405.4273571290005|-0.8640439956339281|0.6348257848433106|0.6782037019729614|10.007421493530272|0
TIC 272572913|11.0|7.897|9.192|10.22012710571289|17.80491065979004|M0|3712.0|-1.424197657089754|0.4691782609812911|0.4667961865218744|null|0
TIC 1001170427|11.24|null|9.315|10.29601001739502|21.16758155822754|M1.5V|3862.6228568090182|-1.3315100618090705|0.4820954157497784|0.595621482455507|null|1
TIC 459191811|10.05|8.036|9.033|9.694300651550291|43.03108215332031|K2V|4619.941616809831|-0.6492916147825069|0.7391521811882059|0.7276503443717957|null|1
TIC 115919622|11.104|8.657|9.762|10.547626495361328|45.35186004638672|K7|4145.281028228542|-0.8503184477109956|0.7284260412845698|0.65|null|1
TIC 284594304|12.84|9.301|10.871|11.983261108398438|38.33518981933594|M2.6|3599.5|-1.410779319204828|0.506732348515515|0.5084159348207389|null|0
TIC 207341229|11.785|8.104|9.564|10.724393844604492|20.179773330688477|M2.5V|3486.0|-1.4938773215587484|0.4909748187894671|0.4892291098663709|null|0
TIC 115908178|12.207|8.649|10.073|11.20841121673584|22.957895278930664|M2.5Ve|3500.0|-1.5683737668072797|0.4470227981867812|0.4434535459403299|null|0
TIC 115908227|14.244|9.448|10.653|11.605266571044922|45.220008850097656|null|3867.0|-1.2113847468517902|0.5523469080893053|0.5474284395323589|null|0
TIC 354080845|11.726|8.376|9.719|10.779674530029297|23.632192611694336|M1V|3644.0|-1.4165404260521044|0.4911630586554498|0.4893801788761593|null|1
TIC 224302801|12.169|9.179|10.406|11.395997047424316|46.031131744384766|M0V|3794.0|-1.156651404283618|0.6111281511115583|0.5969311604426741|null|1
TIC 459797182|11.432|8.566|9.772|10.735613822937012|35.63639450073242|M0.5V|3839.0|-1.1199138785130076|0.6226722069282478|0.6061639676574049|null|0
TIC 53580461|10.507|7.61|8.838|9.80455207824707|22.816011428833008|K6V|3854.0|-1.1191809608272003|0.6183562343914815|0.5998531348724314|null|0
TIC 53577794|12.91|9.258|10.9|11.956379890441896|26.55057716369629|M3.5V|3554.7195459027994|-1.7045635933787864|0.3704760723185943|0.3964727945193974|null|1
TIC 332278062|9.732|6.943|8.45|9.479336738586426|21.16988945007324|M0.5V+M1.5V|3942.0|-0.964909203299621|0.7059351442035022|0.6674360173601603|null|1
TIC 416538839|12.564|8.588|10.144|11.373489379882812|25.082151412963867|M4.0Ve|3373.0|-1.7030255169095168|0.4121992564239541|0.4792713598249178|null|0
TIC 288433563|9.61|7.979|8.79|9.36647605895996|45.696964263916016|K2III|4984.0|-0.5068278810794501|0.74831187479592|0.7773458957672119|11.120183944702148|0
TIC 165373457|11.36|9.081|10.149|10.914119720458984|48.79018783569336|K7Ve|4228.779757869999|-0.9537556772324544|0.621361974726916|0.6666279435157776|6.708593845367432|1
TIC 165373460|9.32|7.869|8.606|9.11807918548584|48.79399108886719|K1V|5242.0|-0.3738626578038477|0.788364904667332|0.8776708841323853|2.1952638626098633|1
TIC 1001152795|12.127|null|10.948|11.73723316192627|46.63090515136719|null|4038.0|null|null|null|null|0
TIC 288433148|12.424|9.38|10.65|11.638863563537598|44.884334564208984|null|3780.0|-1.236338834204138|0.5616937973159349|0.5557125665704199|null|0
TIC 446175401|12.96|9.392|10.857|11.962571144104004|30.499412536621097|DA+M3V|3579.0|-1.574634240565015|0.4244359167416138|0.4188696954515866|null|0
TIC 288487800|10.85|8.783|9.786|10.465137481689451|43.18171310424805|K3|4539.072392150179|-0.9417578771299504|0.5468138270384617|0.71|null|0
TIC 288434679|12.458|9.374|10.665|11.680302619934082|34.600181579589844|M1e|3728.0|-1.4207746671880133|0.4669963690444942|0.464478747073387|null|0
TIC 142963210|13.129|8.74|10.417|11.726795196533203|15.426130294799805|M4V|3241.0|-2.003083638590494|0.3160477941205682|0.2951995510930988|null|0
TIC 950715112|12.23|7.92|9.713|10.891592979431152|17.353073120117188|M3.5|3295.067375325177|-1.5126396321071958|0.537779484399871|0.3343504411764746|null|1
TIC 148841969|12.827|8.815|10.373|11.592269897460938|23.79243850708008|M3.0V|3379.0|-1.6704405825134283|0.42643807089426|0.4212414306097073|null|0
TIC 1942830713|null|null|10.003|10.467991828918455|37.517967224121094|K3:|4652.0|null|null|null|null|1
TIC 282950405|7.475|7.602|8.401|8.952291488647461|42.18487548828125|K0V|5149.326769532461|-0.4283357560293636|0.7673329752505728|0.7873846292495728|12.53372287750244|1
TIC 257448568|12.315|8.683|10.382|11.547465324401855|30.472026824951172|M3V|3474.0|-1.41990967591063|0.5383171036914705|0.5349715290786249|null|1
TIC 283031851|10.58|7.4|8.742|9.77523708343506|15.474485397338867|M1.0V|3705.0|-1.3730392551650406|0.4995242686478581|0.4975027725541683|null|0
TIC 279732104|11.717|9.315|10.454|11.26172924041748|49.93009948730469|null|3959.5|-1.0026077234943918|0.6699896418561316|0.5995038961847323|null|0
TIC 397593576|12.878|9.747|10.99|11.984309196472168|48.03321075439453|null|3772.0|-1.3084178770427997|0.5191589413822203|0.5170573142008087|null|0
TIC 16786779|10.259|7.939|9.007|9.762460708618164|34.15560531616211|K5V|4282.266014878715|-0.8149552963588226|0.7109314260359937|0.67|null|0
TIC 17928896|11.842|9.031|10.248|11.164002418518066|44.30831527709961|null|3950.0|-1.0950091134566655|0.6052766173571597|0.5922480499096843|null|0
TIC 283436283|9.245|7.075|8.156|8.871963500976562|24.199888229370117|K3Vke|4465.551349272783|-0.7947160952530233|0.6691822639433529|0.6901193857192993|null|1
TIC 283367251|11.144|8.85|9.934|10.671324729919434|48.369598388671875|K4|4333.060334765644|-0.8871769745148554|0.6389614911648797|0.68|null|0
TIC 15460279|10.33|8.237|9.218|9.91512393951416|44.19400405883789|K5|4484.7989889318005|-0.6923198034083956|0.7464604084812954|0.7|null|0
TIC 452703951|9.48|7.931|8.723|9.24817180633545|45.96787643432617|K0V|5207.0|-0.4736701327719761|0.7122663432674654|0.89|null|0
TIC 16651502|12.03|8.508|9.916|11.043089866638184|16.82256317138672|M2V|3526.0|-1.7299195722628915|0.3657027640124091|0.3524942620164406|null|0
TIC 298712317|9.947|6.809|8.123|9.132237434387209|13.10597324371338|M1V|3749.0|-1.2662253704559898|0.5517077425172572|0.5467626549197605|null|1
TIC 50886339|12.102|9.337|10.527|11.470232963562012|45.11213302612305|M0.5|3871.0|-1.1814373696361538|0.5705419963342516|0.5631944643882383|null|0
TIC 87942223|11.297|8.309|9.549|10.540771484375|30.650712966918945|K6V|3784.0|-1.169769612498805|0.605153546947602|0.591920095173086|null|0
TIC 402564154|12.779|9.687|10.986|11.997150421142578|40.25870895385742|M1.5|3739.0|-1.4388258219733447|0.4547040302236212|0.4511734316392549|null|0
TIC 50979177|11.708|8.174|9.621|10.767627716064451|17.47580909729004|M2.5V|3504.0|-1.6174243397071395|0.4215142681798163|0.4154509364655799|null|1
TIC 86876075|7.498|6.212|8.509|9.2672119140625|24.793603897094727|null|4282.858448288902|-0.8952309381457945|0.6479921340575481|0.67|null|1
TIC 395904114|10.19|9.549|9.858|10.30581283569336|31.28|A3|7767.0|-1.252885758369224|0.1305278412222426|1.8362607052384503|null|0
TIC 456644070|11.26|8.694|9.851|10.758538246154783|38.843292236328125|M0.0V|3964.0|-1.0617300079188086|0.624482610287173|0.6074877984435567|null|0
TIC 340807280|13.41|8.641|10.449|11.837387084960938|9.529730796813965|M4.5V|3113.0|-2.374821449495666|0.2232974063799164|0.1926173642603566|null|0
TIC 269800809|13.7|9.182|10.559|11.648649215698242|27.28185272216797|M0.5V|3587.0|-1.5945914675940902|0.4129468500705204|0.4060287102940337|null|0
TIC 85750764|12.681|8.97|10.464|11.634980201721191|30.112316131591797|M3.0V|3465.0|-1.5105004608172077|0.4875239285812227|0.4850636099697835|null|0
TIC 379842682|12.629|9.549|10.823|11.827815055847168|49.39336013793945|null|3759.0|-1.2430711076465573|0.5636018884111862|0.5566118326369193|null|0
TIC 301822281|10.94|8.764|9.773|10.492473602294922|48.66976547241211|K7|4395.293613683898|-0.8228304182558209|0.6687466994707042|0.69|null|0
TIC 85091460|12.835|9.464|10.848|11.94508171081543|32.28400802612305|null|3583.0|-1.5652263807925408|0.4281006015759133|0.4228105984865937|null|0
TIC 345312535|9.11|7.487|8.287|8.838723182678223|43.91554260253906|K0|5164.649233122575|-0.3491390116513943|0.8356058603570782|0.8300915956497192|10.76647663116455|0
TIC 323531715|9.17|7.755|8.47|8.975732803344727|46.76211166381836|G0|5397.002356493053|-0.3640095781264564|0.7522161274051723|0.93|null|1
TIC 387273287|9.78|7.901|8.904|9.545417785644531|42.515262603759766|K8|4710.230591319928|-0.6131686798693451|0.7412828754035657|0.7533287405967712|9.831985473632812|0
TIC 343969300|11.688|8.703|9.933|10.918221473693848|38.48836517333984|M0.5V|3795.0|-1.1304715530331175|0.629496482736399|0.6114105799068592|null|0
TIC 384960560|11.681|8.874|10.068|11.001166343688965|42.598976135253906|M0.0V|3902.0|-1.082775525753738|0.6290575104468636|0.610592723754007|null|0
TIC 305507923|9.2|7.293|8.19|8.833706855773926|31.77811813354492|K2|4691.3680059456965|-0.5787257839480352|0.7774827272279162|0.7450546622276306|null|0
TIC 305507925|13.179|9.395|10.838|11.999360084533691|31.772092819213867|null|3472.0|-1.5884372079756408|0.4438892298951737|0.4401447479881372|null|0
TIC 274782314|12.644|9.22|10.568|11.675643920898438|31.088794708251953|null|3563.0|-1.5051266230167435|0.4639355886124336|0.4611777613780086|null|0
TIC 404408236|11.896|9.0|10.158|11.072174072265623|48.28512191772461|M0.0V|3953.0|-1.0225445418430803|0.6569415717819067|0.6316932943248309|null|0
TIC 284003719|10.87|8.388|9.536|10.329520225524902|42.73052215576172|K7V|4141.957927444405|-0.8139449900369682|0.7607969861229964|0.65|null|0
TIC 60677589|13.14|8.936|10.556|11.83010196685791|17.610403060913086|M3.5V|3304.0|-1.9347812541051064|0.3289894266919647|0.3099516920076671|null|0
TIC 258822427|10.232|6.725|8.133|9.258272171020508|11.703638076782228|M2V|3540.0|-1.4063428287827229|0.5265925449000688|0.5238392002123744|null|0
TIC 369483151|12.74|9.238|10.609|11.68643856048584|35.34307861328125|null|3617.0|-1.4181615275368449|0.497593689008327|0.4950064068706358|null|0
TIC 330394881|12.97|8.928|10.518|11.74842929840088|22.157873153686523|M3.0V|3379.0|-1.7353339985155674|0.3957393736243862|0.3860817582893418|null|0
TIC 330394021|12.776|9.414|10.799|11.876044273376465|44.30959701538086|null|3614.0|-1.3252596553700862|0.5546851264754573|0.5497186453715732|null|0
TIC 258781508|9.19|7.448|8.29|8.899232864379883|33.191314697265625|K3|4823.0|-0.5868847932606441|0.7287452287680966|0.8|null|0
TIC 306033669|10.57|8.355|9.547|10.27088737487793|49.26169204711914|K5|4435.864790732459|-0.7229498358655111|0.7365820428083634|0.7047780156135559|null|0
TIC 96825831|9.3|7.657|8.471|9.005444526672363|44.84778594970703|K0|5214.974994148717|-0.4011951596691334|0.771881450633056|0.8953475952148438|null|0
TIC 426909726|12.04|8.907|10.209|11.235760688781738|37.70067596435547|M1.5V|3710.0|-1.2333010676749705|0.5851325956420314|0.5747285127206373|null|0
TIC 1942521532|10.304|7.359|10.521|9.649383544921877|19.65736389160156|K6V|3995.0|-1.176032703458992|0.5390173267196053|0.5845770750711586|null|1
TIC 1943616276|11.334|8.157|9.609|10.658751487731934|33.1881|M0V|3858.0|-1.084626782241832|0.6421179449630998|0.6349421531465612|null|1
TIC 445857995|12.611|9.722|10.996|11.993268013000488|49.673927307128906|M1|3759.0|-1.284472034882588|0.5373682166940639|0.5337417801766245|null|1
TIC 406672232|9.36|7.636|8.533|9.08877658843994|46.51207733154297|K0|5120.462635356128|-0.3958688281435618|0.8055635887454686|0.86|null|0
TIC 126449797|9.48|7.829|8.675|9.248921394348145|46.66492462158203|K2|5017.0|-0.4482468731295301|0.7900253122547194|0.83|null|0
TIC 13575207|9.29|7.651|8.47|9.02236557006836|42.68035888671875|K2|5136.931166237095|-0.4452708547126276|0.7561530789143316|0.86|null|0
TIC 368282991|8.76|7.353|8.028|8.564398765563965|42.2490119934082|G8IV|5238.760629966923|-0.2782425881198191|0.8811994971339085|0.89|null|0
TIC 452662638|12.274|9.263|10.486|11.47512435913086|31.349590301513672|null|3779.0|-1.42563621063618|0.451939973376563|0.4487195008643193|null|0
TIC 117225312|11.69|8.643|9.956|10.937752723693848|37.31949615478515|M1.5Ve|3770.0|-1.148317835904578|0.6249007220498577|0.6077924856137958|null|0
TIC 126883980|9.67|7.643|8.629|9.290900230407717|36.03981018066406|M0.14|4660.930931995675|-0.6479859276335241|0.7273012705392007|0.74|null|1
TIC 163472098|11.111|8.734|9.828|10.593498229980469|44.45966720581055|K5V|4220.506686348478|-0.9043036398583576|0.6603461340487894|0.66|null|0
TIC 76958042|11.9|8.776|9.967|10.901860237121582|40.687538146972656|K7/M0V|3901.0|-1.0893522490100178|0.6246325613168894|0.606867154910817|null|0
TIC 163614169|10.67|8.295|9.401|10.156128883361816|45.0073356628418|K4V|4242.406774761591|-0.7238106479505998|0.8044938076254639|0.66|null|0
TIC 160046215|11.1|8.031|9.298|10.3240385055542|26.090885162353516|M1.5V|3722.0|-1.2316896514992215|0.5824452146983565|0.5727273257901452|null|0
TIC 117148947|11.52|8.678|9.984|11.03921604156494|43.339630126953125|M0.0V|3894.0|-1.0195930106823536|0.6793041145658879|0.6487547663145342|null|0
TIC 282370204|10.87|8.577|9.587|10.277670860290527|48.96759796142578|K7|4504.845166708526|-0.7517516287452535|0.6909030232468931|0.7|null|1
TIC 282642694|11.445|8.944|10.139|10.981605529785156|46.79669570922851|M0|4002.2483113551752|-0.9576605161980832|0.690580524920869|0.62|null|0
TIC 100335154|9.96|7.623|8.727|9.47117519378662|41.48664855957031|K8V|4322.048687895907|-0.5381327597584536|0.9598579254293832|0.67|null|1
TIC 230745758|11.825|9.114|10.286|11.124865531921388|48.709449768066406|M1.4|4206.5|-1.0332565273086307|0.5730369078684022|0.66|null|0
TIC 436235326|12.204|8.762|10.15|11.322154998779297|30.640213012695312|M2.0V|3544.0|-1.6955609746337317|0.3766038288625633|0.5260222847778012|null|0
TIC 136970235|12.659|9.634|10.911|11.932666778564451|45.267879486083984|null|3717.0|-1.328101951114272|0.522656730150112|0.5197873836537742|null|1
TIC 136969986|10.6|8.413|9.421|10.125938415527344|45.21876525878906|A0|4461.272720145005|-0.7525206842312054|0.7038413170231792|0.7046630382537842|12.012492179870604|1
TIC 161190740|12.326|9.05|10.47|11.52131175994873|49.45876693725586|M2e|3673.0|-1.149318573938793|0.6575843990604163|0.6337062767498406|null|0
